"PC1","PC2","PC3","PC4","PC5","PC6","PC7","Class"
1.33505136234086,-0.117548121410443,-1.57440962944723,0.466538797914604,-2.40901661120069,1.08779692452625,0.177022890097056,"N"
0.662856663386548,-1.56739699498236,-3.61926558780768,0.56863013187409,-0.152041670539629,-0.511137438105829,-1.43493485304688,"N"
3.13943725814397,-1.19782170488171,-0.487016850151244,0.292330157631905,0.68188681068635,0.13457738629972,-1.52721071464846,"N"
0.935834702945924,-1.42696805779307,-1.32069772823796,5.05990968741536,-0.554774786870471,-1.07447959126621,1.06319269260562,"N"
-1.25636662987635,-0.209438013566983,-0.509452747425327,0.363766500758505,-0.36819268592106,0.13600820544794,-2.65247309126426,"N"
-3.60777634294913,0.192843576485727,1.87672471976794,0.210647761149584,-1.51517920930384,1.39028467546203,1.90840797292528,"N"
-2.71279683844833,-0.591427270670132,-1.33306894842277,0.35244400586739,-0.227835724168975,-0.818071813736777,-0.460467600921891,"N"
-2.07196728852362,0.0582225469949863,1.81407819399453,-0.985512667454027,-0.246060078469748,0.305980625072707,0.86184767909478,"N"
-0.194539415945284,-0.0800525499570082,-2.08874238215048,1.65236236700704,-0.39802042635477,0.574665178120907,-2.34158428805911,"N"
-1.90063062508595,1.0578344973282,-0.186166948165395,-1.16810035984229,-0.699664699352437,1.73886814909544,-0.227181656313689,"N"
2.80480667510367,-0.698289555719557,1.87047590381468,-0.691472695354784,-1.28323579588359,3.19693612392242,-4.82036011875586,"N"
1.68548243122383,1.20053834254361,-2.55437627944117,-0.676005860002353,-1.69496437438662,-1.94415485046968,1.3507594453975,"N"
0.0346585749322785,-0.269009279830387,0.0394196705122995,1.15613855481838,1.79153024557384,0.614983258828016,1.74944987491861,"N"
-2.29148324547885,-0.862011012146569,-0.628634872376329,0.388509742728138,1.02068079175917,2.15460153789306,0.744245448104134,"N"
-1.10818520983482,0.421741013163082,-0.509726963933547,-0.274909719953169,1.84769907043356,1.44518696255803,2.1053797132807,"N"
